,bpm,source,timestamp
24779,86,workout,2025-03-30T03:53:05+00:00
24780,86,workout,2025-03-30T03:53:10+00:00
24781,85,workout,2025-03-30T03:53:15+00:00
24782,85,workout,2025-03-30T03:53:20+00:00
24783,84,workout,2025-03-30T03:53:25+00:00
24784,83,workout,2025-03-30T03:53:30+00:00
24785,83,workout,2025-03-30T03:53:35+00:00
24786,83,workout,2025-03-30T03:53:40+00:00
24787,83,workout,2025-03-30T03:53:45+00:00
24788,83,workout,2025-03-30T03:53:50+00:00
24789,83,workout,2025-03-30T03:53:55+00:00
24790,83,workout,2025-03-30T03:54:00+00:00
24791,83,workout,2025-03-30T03:54:05+00:00
24792,83,workout,2025-03-30T03:54:10+00:00
24793,83,workout,2025-03-30T03:54:15+00:00
24794,83,workout,2025-03-30T03:54:20+00:00
24795,83,workout,2025-03-30T03:54:25+00:00
24796,83,workout,2025-03-30T03:54:30+00:00
24797,83,workout,2025-03-30T03:54:35+00:00
24798,82,workout,2025-03-30T03:54:40+00:00
24799,82,workout,2025-03-30T03:54:45+00:00
24800,82,workout,2025-03-30T03:54:50+00:00
24801,82,workout,2025-03-30T03:54:55+00:00
24802,82,workout,2025-03-30T03:55:00+00:00
24803,82,workout,2025-03-30T03:55:05+00:00
24804,82,workout,2025-03-30T03:55:10+00:00
24805,82,workout,2025-03-30T03:55:15+00:00
24806,82,workout,2025-03-30T03:55:20+00:00
24807,82,workout,2025-03-30T03:55:25+00:00
24808,82,workout,2025-03-30T03:55:30+00:00
24809,83,workout,2025-03-30T03:55:35+00:00
24810,83,workout,2025-03-30T03:55:40+00:00
24811,83,workout,2025-03-30T03:55:45+00:00
24812,84,workout,2025-03-30T03:55:50+00:00
24813,84,workout,2025-03-30T03:55:55+00:00
24814,85,workout,2025-03-30T03:56:00+00:00
24815,85,workout,2025-03-30T03:56:05+00:00
24816,85,workout,2025-03-30T03:56:10+00:00
24817,86,workout,2025-03-30T03:56:15+00:00
24818,86,workout,2025-03-30T03:56:20+00:00
24819,86,workout,2025-03-30T03:56:25+00:00
24820,87,workout,2025-03-30T03:56:30+00:00
24821,87,workout,2025-03-30T03:56:35+00:00
24822,88,workout,2025-03-30T03:56:40+00:00
24823,88,workout,2025-03-30T03:56:45+00:00
24824,89,workout,2025-03-30T03:56:50+00:00
24825,89,workout,2025-03-30T03:56:55+00:00
24826,89,workout,2025-03-30T03:57:00+00:00
24827,89,workout,2025-03-30T03:57:05+00:00
24828,90,workout,2025-03-30T03:57:10+00:00
24829,90,workout,2025-03-30T03:57:15+00:00
24830,90,workout,2025-03-30T03:57:20+00:00
24831,90,workout,2025-03-30T03:57:25+00:00
24832,90,workout,2025-03-30T03:57:30+00:00
24833,91,workout,2025-03-30T03:57:35+00:00
24834,91,workout,2025-03-30T03:57:40+00:00
24835,91,workout,2025-03-30T03:57:45+00:00
24836,92,workout,2025-03-30T03:57:50+00:00
24837,92,workout,2025-03-30T03:57:55+00:00
24838,92,workout,2025-03-30T03:58:00+00:00
24839,92,workout,2025-03-30T03:58:05+00:00
24840,92,workout,2025-03-30T03:58:10+00:00
24841,92,workout,2025-03-30T03:58:15+00:00
24842,92,workout,2025-03-30T03:58:20+00:00
24843,93,workout,2025-03-30T03:58:25+00:00
24844,93,workout,2025-03-30T03:58:30+00:00
24845,93,workout,2025-03-30T03:58:35+00:00
24846,94,workout,2025-03-30T03:58:40+00:00
24847,94,workout,2025-03-30T03:58:45+00:00
24848,94,workout,2025-03-30T03:58:50+00:00
24849,94,workout,2025-03-30T03:58:55+00:00
24850,94,workout,2025-03-30T03:59:00+00:00
24851,94,workout,2025-03-30T03:59:05+00:00
24852,94,workout,2025-03-30T03:59:10+00:00
24853,94,workout,2025-03-30T03:59:15+00:00
24854,94,workout,2025-03-30T03:59:20+00:00
24855,94,workout,2025-03-30T03:59:25+00:00
24856,95,workout,2025-03-30T03:59:30+00:00
24857,95,workout,2025-03-30T03:59:35+00:00
24858,95,workout,2025-03-30T03:59:40+00:00
24859,95,workout,2025-03-30T03:59:45+00:00
24860,95,workout,2025-03-30T03:59:50+00:00
24861,95,workout,2025-03-30T03:59:55+00:00
24862,95,workout,2025-03-30T04:00:00+00:00
24863,95,workout,2025-03-30T04:00:05+00:00
24864,95,workout,2025-03-30T04:00:10+00:00
24865,95,workout,2025-03-30T04:00:15+00:00
24866,95,workout,2025-03-30T04:00:20+00:00
24867,94,workout,2025-03-30T04:00:25+00:00
24868,94,workout,2025-03-30T04:00:30+00:00
24869,94,workout,2025-03-30T04:00:35+00:00
24870,94,workout,2025-03-30T04:00:40+00:00
24871,94,workout,2025-03-30T04:00:45+00:00
24872,94,workout,2025-03-30T04:00:50+00:00
24873,94,workout,2025-03-30T04:00:55+00:00
24874,94,workout,2025-03-30T04:01:00+00:00
24875,93,workout,2025-03-30T04:01:05+00:00
24876,93,workout,2025-03-30T04:01:10+00:00
24877,93,workout,2025-03-30T04:01:15+00:00
24878,93,workout,2025-03-30T04:01:20+00:00
24879,93,workout,2025-03-30T04:01:25+00:00
24880,93,workout,2025-03-30T04:01:30+00:00
24881,93,workout,2025-03-30T04:01:35+00:00
24882,94,workout,2025-03-30T04:01:40+00:00
24883,94,workout,2025-03-30T04:01:45+00:00
24884,94,workout,2025-03-30T04:01:50+00:00
24885,94,workout,2025-03-30T04:01:55+00:00
24886,94,workout,2025-03-30T04:02:00+00:00
24887,94,workout,2025-03-30T04:02:05+00:00
24888,94,workout,2025-03-30T04:02:10+00:00
24889,94,workout,2025-03-30T04:02:15+00:00
24890,93,workout,2025-03-30T04:02:20+00:00
24891,93,workout,2025-03-30T04:02:25+00:00
24892,93,workout,2025-03-30T04:02:30+00:00
24893,93,workout,2025-03-30T04:02:35+00:00
24894,93,workout,2025-03-30T04:02:40+00:00
24895,93,workout,2025-03-30T04:02:45+00:00
24896,93,workout,2025-03-30T04:02:50+00:00
24897,92,workout,2025-03-30T04:02:55+00:00
24898,92,workout,2025-03-30T04:03:00+00:00
24899,91,workout,2025-03-30T04:03:05+00:00
24900,91,workout,2025-03-30T04:03:10+00:00
24901,91,workout,2025-03-30T04:03:15+00:00
24902,92,workout,2025-03-30T04:03:20+00:00
24903,92,workout,2025-03-30T04:03:25+00:00
24904,91,workout,2025-03-30T04:03:30+00:00
24905,91,workout,2025-03-30T04:03:35+00:00
24906,91,workout,2025-03-30T04:03:40+00:00
24907,91,workout,2025-03-30T04:03:45+00:00
24908,91,workout,2025-03-30T04:03:50+00:00
24909,91,workout,2025-03-30T04:03:55+00:00
24910,91,workout,2025-03-30T04:04:00+00:00
24911,91,workout,2025-03-30T04:04:05+00:00
24912,91,workout,2025-03-30T04:04:10+00:00
24913,91,workout,2025-03-30T04:04:15+00:00
24914,91,workout,2025-03-30T04:04:20+00:00
24915,91,workout,2025-03-30T04:04:25+00:00
24916,91,workout,2025-03-30T04:04:30+00:00
24917,91,workout,2025-03-30T04:04:35+00:00
24918,91,workout,2025-03-30T04:04:40+00:00
24919,91,workout,2025-03-30T04:04:45+00:00
24920,91,workout,2025-03-30T04:04:50+00:00
24921,91,workout,2025-03-30T04:04:55+00:00
24922,91,workout,2025-03-30T04:05:00+00:00
24923,91,workout,2025-03-30T04:05:05+00:00
24924,90,workout,2025-03-30T04:05:10+00:00
24925,90,workout,2025-03-30T04:05:15+00:00
24926,90,workout,2025-03-30T04:05:20+00:00
24927,90,workout,2025-03-30T04:05:25+00:00
24928,90,workout,2025-03-30T04:05:30+00:00
24929,90,workout,2025-03-30T04:05:35+00:00
24930,90,workout,2025-03-30T04:05:40+00:00
24931,89,workout,2025-03-30T04:05:45+00:00
24932,79,awake,2025-03-30T04:05:50+00:00
24933,88,workout,2025-03-30T04:05:50+00:00
24934,81,awake,2025-03-30T04:05:53+00:00
24935,84,awake,2025-03-30T04:05:55+00:00
24936,88,workout,2025-03-30T04:05:55+00:00
24937,88,workout,2025-03-30T04:06:00+00:00
24938,88,workout,2025-03-30T04:06:05+00:00
24939,88,workout,2025-03-30T04:06:10+00:00
24940,87,workout,2025-03-30T04:06:15+00:00
24941,87,workout,2025-03-30T04:06:20+00:00
24942,87,workout,2025-03-30T04:06:25+00:00
24943,87,workout,2025-03-30T04:06:30+00:00
24944,87,workout,2025-03-30T04:06:35+00:00
24945,88,workout,2025-03-30T04:06:40+00:00
24946,88,workout,2025-03-30T04:06:45+00:00
24947,88,workout,2025-03-30T04:06:50+00:00
24948,88,workout,2025-03-30T04:06:55+00:00
24949,87,workout,2025-03-30T04:07:00+00:00
24950,87,workout,2025-03-30T04:07:05+00:00
24951,87,workout,2025-03-30T04:07:10+00:00
24952,86,workout,2025-03-30T04:07:15+00:00
24953,85,workout,2025-03-30T04:07:20+00:00
24954,85,workout,2025-03-30T04:07:25+00:00
24955,84,workout,2025-03-30T04:07:30+00:00
24956,85,workout,2025-03-30T04:07:35+00:00
24957,85,workout,2025-03-30T04:07:40+00:00
24958,86,workout,2025-03-30T04:07:45+00:00
24959,87,workout,2025-03-30T04:07:50+00:00
24960,85,workout,2025-03-30T04:20:30+00:00
24961,83,workout,2025-03-30T04:20:35+00:00
24962,83,workout,2025-03-30T04:20:40+00:00
24963,83,workout,2025-03-30T04:20:45+00:00
24964,83,workout,2025-03-30T04:20:50+00:00
24965,83,workout,2025-03-30T04:20:55+00:00
24966,83,workout,2025-03-30T04:21:00+00:00
24967,83,workout,2025-03-30T04:21:05+00:00
24968,83,workout,2025-03-30T04:21:10+00:00
24969,83,workout,2025-03-30T04:21:15+00:00
24970,84,workout,2025-03-30T04:21:20+00:00
24971,84,workout,2025-03-30T04:21:25+00:00
24972,84,workout,2025-03-30T04:21:30+00:00
24973,84,workout,2025-03-30T04:21:35+00:00
24974,84,workout,2025-03-30T04:21:40+00:00
24975,85,workout,2025-03-30T04:21:45+00:00
24976,85,workout,2025-03-30T04:21:50+00:00
24977,85,workout,2025-03-30T04:21:55+00:00
24978,84,workout,2025-03-30T04:22:00+00:00
24979,84,workout,2025-03-30T04:22:05+00:00
24980,84,workout,2025-03-30T04:22:10+00:00
24981,83,workout,2025-03-30T04:22:15+00:00
24982,83,workout,2025-03-30T04:22:20+00:00
24983,83,workout,2025-03-30T04:22:25+00:00
24984,83,workout,2025-03-30T04:22:30+00:00
24985,82,workout,2025-03-30T04:22:35+00:00
24986,81,workout,2025-03-30T04:22:40+00:00
24987,81,workout,2025-03-30T04:22:45+00:00
24988,81,workout,2025-03-30T04:22:50+00:00
24989,81,workout,2025-03-30T04:22:55+00:00
24990,81,workout,2025-03-30T04:23:00+00:00
24991,81,workout,2025-03-30T04:23:05+00:00
24992,80,workout,2025-03-30T04:23:10+00:00
24993,79,workout,2025-03-30T04:23:15+00:00
24994,78,workout,2025-03-30T04:23:20+00:00
24995,79,workout,2025-03-30T04:23:25+00:00
24996,80,workout,2025-03-30T04:23:30+00:00
24997,80,workout,2025-03-30T04:23:35+00:00
24998,80,workout,2025-03-30T04:23:40+00:00
24999,80,workout,2025-03-30T04:23:45+00:00
25000,80,workout,2025-03-30T04:23:50+00:00
25001,80,workout,2025-03-30T04:23:55+00:00
25002,80,workout,2025-03-30T04:24:00+00:00
25003,80,workout,2025-03-30T04:24:05+00:00
25004,80,workout,2025-03-30T04:24:10+00:00
25005,79,workout,2025-03-30T04:24:15+00:00
25006,79,workout,2025-03-30T04:24:20+00:00
25007,79,workout,2025-03-30T04:24:25+00:00
25008,78,workout,2025-03-30T04:24:30+00:00
25009,78,workout,2025-03-30T04:24:35+00:00
25010,78,workout,2025-03-30T04:24:40+00:00
25011,78,workout,2025-03-30T04:24:45+00:00
25012,78,workout,2025-03-30T04:24:50+00:00
25013,78,workout,2025-03-30T04:24:55+00:00
25014,78,workout,2025-03-30T04:25:00+00:00
25015,78,workout,2025-03-30T04:25:05+00:00
25016,78,workout,2025-03-30T04:25:10+00:00
25017,78,workout,2025-03-30T04:25:15+00:00
25018,79,workout,2025-03-30T04:25:20+00:00
25019,79,workout,2025-03-30T04:25:25+00:00
25020,78,workout,2025-03-30T04:25:30+00:00
25021,77,workout,2025-03-30T04:25:35+00:00
25022,77,workout,2025-03-30T04:25:40+00:00
25023,78,workout,2025-03-30T04:25:45+00:00
25024,79,workout,2025-03-30T04:25:50+00:00
25025,79,workout,2025-03-30T04:25:55+00:00
25026,79,workout,2025-03-30T04:26:00+00:00
25027,79,workout,2025-03-30T04:26:05+00:00
25028,78,workout,2025-03-30T04:26:10+00:00
25029,78,workout,2025-03-30T04:26:15+00:00
25030,77,workout,2025-03-30T04:26:20+00:00
25031,77,workout,2025-03-30T04:26:25+00:00
25032,77,workout,2025-03-30T04:26:30+00:00
25033,77,workout,2025-03-30T04:26:35+00:00
25034,78,workout,2025-03-30T04:26:40+00:00
25035,78,workout,2025-03-30T04:26:45+00:00
25036,78,workout,2025-03-30T04:26:50+00:00
25037,77,workout,2025-03-30T04:26:55+00:00
25038,77,workout,2025-03-30T04:27:00+00:00
25039,76,workout,2025-03-30T04:27:05+00:00
25040,76,workout,2025-03-30T04:27:10+00:00
25041,77,workout,2025-03-30T04:27:15+00:00
25042,78,workout,2025-03-30T04:27:20+00:00
25043,79,workout,2025-03-30T04:27:25+00:00
25044,79,workout,2025-03-30T04:27:30+00:00
25045,79,workout,2025-03-30T04:27:35+00:00
25046,79,workout,2025-03-30T04:27:40+00:00
25047,80,workout,2025-03-30T04:27:45+00:00
25048,80,workout,2025-03-30T04:27:50+00:00
25049,65,awake,2025-03-30T04:32:13+00:00
25050,70,awake,2025-03-30T04:33:01+00:00
25051,61,awake,2025-03-30T04:33:04+00:00
25052,62,awake,2025-03-30T04:37:22+00:00
25053,73,awake,2025-03-30T04:38:08+00:00
25054,66,awake,2025-03-30T04:38:20+00:00
25055,96,awake,2025-03-30T04:47:49+00:00
25056,91,awake,2025-03-30T04:47:51+00:00
25057,72,awake,2025-03-30T04:50:28+00:00
25058,68,awake,2025-03-30T04:50:29+00:00
25059,72,awake,2025-03-30T04:50:32+00:00
25060,71,awake,2025-03-30T04:52:59+00:00
25061,64,awake,2025-03-30T04:53:18+00:00
25062,72,awake,2025-03-30T04:53:20+00:00
25063,64,awake,2025-03-30T04:55:03+00:00
25064,69,awake,2025-03-30T04:55:29+00:00
25065,75,awake,2025-03-30T04:55:41+00:00
25066,74,awake,2025-03-30T05:00:11+00:00
25067,68,awake,2025-03-30T05:00:46+00:00
25068,64,awake,2025-03-30T05:00:50+00:00
25069,91,awake,2025-03-30T05:28:11+00:00
25070,84,awake,2025-03-30T05:28:17+00:00
25071,96,awake,2025-03-30T05:28:27+00:00
25072,78,awake,2025-03-30T05:50:59+00:00
25073,75,awake,2025-03-30T05:51:06+00:00
25074,71,awake,2025-03-30T05:51:07+00:00
25075,82,awake,2025-03-30T05:52:39+00:00
25076,87,awake,2025-03-30T05:52:46+00:00
25077,91,awake,2025-03-30T05:53:07+00:00
25078,88,awake,2025-03-30T06:01:57+00:00
25079,86,awake,2025-03-30T06:02:16+00:00
25080,78,awake,2025-03-30T06:02:22+00:00
25081,85,awake,2025-03-30T06:04:09+00:00
25082,80,awake,2025-03-30T06:04:11+00:00
25083,83,awake,2025-03-30T06:04:12+00:00
25084,88,awake,2025-03-30T06:14:54+00:00
25085,84,awake,2025-03-30T06:15:10+00:00
25086,81,awake,2025-03-30T06:15:11+00:00
25087,68,awake,2025-03-30T06:19:32+00:00
25088,72,awake,2025-03-30T06:19:39+00:00
25089,64,awake,2025-03-30T06:20:50+00:00
25090,66,awake,2025-03-30T06:25:26+00:00
25091,72,awake,2025-03-30T06:26:04+00:00
25092,69,awake,2025-03-30T06:26:17+00:00
25093,69,awake,2025-03-30T06:30:30+00:00
25094,62,awake,2025-03-30T06:30:32+00:00
25095,64,awake,2025-03-30T06:31:33+00:00
25096,68,awake,2025-03-30T06:35:50+00:00
25097,65,awake,2025-03-30T06:36:52+00:00
25098,62,awake,2025-03-30T06:37:00+00:00
25099,71,awake,2025-03-30T06:40:44+00:00
25100,68,awake,2025-03-30T06:40:45+00:00
25101,70,awake,2025-03-30T06:41:10+00:00
25102,70,awake,2025-03-30T06:47:49+00:00
25103,74,awake,2025-03-30T06:47:51+00:00
25104,77,awake,2025-03-30T06:48:11+00:00
25105,69,awake,2025-03-30T06:50:33+00:00
25106,65,awake,2025-03-30T06:51:14+00:00
25107,71,awake,2025-03-30T06:51:56+00:00
25108,70,awake,2025-03-30T06:56:02+00:00
25109,73,awake,2025-03-30T06:56:25+00:00
25110,67,awake,2025-03-30T06:56:58+00:00
25111,69,awake,2025-03-30T07:01:40+00:00
25112,71,awake,2025-03-30T07:01:58+00:00
25113,66,awake,2025-03-30T07:02:28+00:00
25114,66,awake,2025-03-30T07:06:20+00:00
25115,63,awake,2025-03-30T07:06:37+00:00
25116,69,awake,2025-03-30T07:06:39+00:00
25117,64,awake,2025-03-30T07:11:33+00:00
25118,67,awake,2025-03-30T07:11:40+00:00
25119,95,awake,2025-03-30T07:16:48+00:00
25120,88,awake,2025-03-30T07:16:50+00:00
25121,85,awake,2025-03-30T07:16:55+00:00
25122,87,awake,2025-03-30T07:18:40+00:00
25123,84,awake,2025-03-30T07:19:08+00:00
25124,79,awake,2025-03-30T07:19:28+00:00
25125,110,awake,2025-03-30T07:26:57+00:00
25126,112,awake,2025-03-30T07:26:58+00:00
25127,113,awake,2025-03-30T07:26:59+00:00
25128,103,awake,2025-03-30T07:30:17+00:00
25129,106,awake,2025-03-30T07:30:34+00:00
25130,99,awake,2025-03-30T07:31:00+00:00
25131,89,awake,2025-03-30T07:36:17+00:00
25132,87,awake,2025-03-30T07:36:30+00:00
25133,85,awake,2025-03-30T07:36:51+00:00
25134,80,awake,2025-03-30T07:40:50+00:00
25135,83,awake,2025-03-30T07:41:47+00:00
25136,81,awake,2025-03-30T07:42:05+00:00
25137,78,awake,2025-03-30T07:46:01+00:00
25138,73,awake,2025-03-30T07:46:39+00:00
25139,75,awake,2025-03-30T07:46:41+00:00
25140,81,awake,2025-03-30T07:51:04+00:00
25141,78,awake,2025-03-30T07:51:23+00:00
25142,82,awake,2025-03-30T07:51:24+00:00
25143,69,awake,2025-03-30T07:57:39+00:00
25144,65,awake,2025-03-30T07:58:01+00:00
25145,75,awake,2025-03-30T07:58:06+00:00
25146,70,awake,2025-03-30T08:02:40+00:00
25147,67,awake,2025-03-30T08:03:07+00:00
25148,64,awake,2025-03-30T08:03:11+00:00
25149,63,awake,2025-03-30T08:07:21+00:00
25150,66,awake,2025-03-30T08:07:40+00:00
25151,69,awake,2025-03-30T08:08:39+00:00
25152,68,awake,2025-03-30T08:12:23+00:00
25153,64,awake,2025-03-30T08:12:39+00:00
25154,72,awake,2025-03-30T08:12:47+00:00
25155,67,rest,2025-03-30T08:15:31+00:00
25156,68,rest,2025-03-30T08:20:31+00:00
25157,69,rest,2025-03-30T08:25:31+00:00
25158,71,rest,2025-03-30T08:30:31+00:00
25159,67,rest,2025-03-30T08:38:14+00:00
25160,68,rest,2025-03-30T08:43:14+00:00
25161,69,rest,2025-03-30T08:48:14+00:00
25162,72,rest,2025-03-30T08:53:14+00:00
25163,70,rest,2025-03-30T08:58:14+00:00
25164,70,rest,2025-03-30T09:03:14+00:00
25165,68,rest,2025-03-30T09:06:31+00:00
25166,68,rest,2025-03-30T09:11:31+00:00
25167,107,workout,2025-03-30T09:21:30+00:00
25168,108,workout,2025-03-30T09:21:35+00:00
25169,108,workout,2025-03-30T09:21:40+00:00
25170,109,workout,2025-03-30T09:21:45+00:00
25171,110,workout,2025-03-30T09:21:50+00:00
25172,111,workout,2025-03-30T09:21:55+00:00
25173,112,workout,2025-03-30T09:22:00+00:00
25174,113,workout,2025-03-30T09:22:05+00:00
25175,113,workout,2025-03-30T09:22:10+00:00
25176,113,workout,2025-03-30T09:22:15+00:00
25177,113,workout,2025-03-30T09:22:20+00:00
25178,113,workout,2025-03-30T09:22:25+00:00
25179,113,workout,2025-03-30T09:22:30+00:00
25180,113,workout,2025-03-30T09:22:35+00:00
25181,113,workout,2025-03-30T09:22:40+00:00
25182,113,workout,2025-03-30T09:22:45+00:00
25183,113,workout,2025-03-30T09:22:50+00:00
25184,113,workout,2025-03-30T09:22:55+00:00
25185,114,workout,2025-03-30T09:23:00+00:00
25186,114,workout,2025-03-30T09:23:05+00:00
25187,115,workout,2025-03-30T09:23:10+00:00
25188,116,workout,2025-03-30T09:23:15+00:00
25189,116,workout,2025-03-30T09:23:20+00:00
25190,118,workout,2025-03-30T09:23:25+00:00
25191,118,workout,2025-03-30T09:23:30+00:00
25192,119,workout,2025-03-30T09:23:35+00:00
25193,120,workout,2025-03-30T09:23:40+00:00
25194,120,workout,2025-03-30T09:23:45+00:00
25195,121,workout,2025-03-30T09:23:50+00:00
25196,120,workout,2025-03-30T09:23:55+00:00
25197,120,workout,2025-03-30T09:24:00+00:00
25198,119,workout,2025-03-30T09:24:05+00:00
25199,120,workout,2025-03-30T09:24:10+00:00
25200,120,workout,2025-03-30T09:24:15+00:00
25201,120,workout,2025-03-30T09:24:20+00:00
25202,120,workout,2025-03-30T09:24:25+00:00
25203,120,workout,2025-03-30T09:24:30+00:00
25204,120,workout,2025-03-30T09:24:35+00:00
25205,120,workout,2025-03-30T09:24:40+00:00
25206,120,workout,2025-03-30T09:24:45+00:00
25207,121,workout,2025-03-30T09:24:50+00:00
25208,122,workout,2025-03-30T09:24:55+00:00
25209,123,workout,2025-03-30T09:25:00+00:00
25210,125,workout,2025-03-30T09:25:05+00:00
25211,127,workout,2025-03-30T09:25:10+00:00
25212,130,workout,2025-03-30T09:25:15+00:00
25213,132,workout,2025-03-30T09:25:20+00:00
25214,133,workout,2025-03-30T09:25:25+00:00
25215,134,workout,2025-03-30T09:25:30+00:00
25216,135,workout,2025-03-30T09:25:35+00:00
25217,136,workout,2025-03-30T09:25:40+00:00
25218,137,workout,2025-03-30T09:25:45+00:00
25219,137,workout,2025-03-30T09:25:50+00:00
25220,138,workout,2025-03-30T09:25:55+00:00
25221,138,workout,2025-03-30T09:26:00+00:00
25222,138,workout,2025-03-30T09:26:05+00:00
25223,138,workout,2025-03-30T09:26:10+00:00
25224,138,workout,2025-03-30T09:26:15+00:00
25225,138,workout,2025-03-30T09:26:20+00:00
25226,138,workout,2025-03-30T09:26:25+00:00
25227,138,workout,2025-03-30T09:26:30+00:00
25228,138,workout,2025-03-30T09:26:35+00:00
25229,137,workout,2025-03-30T09:26:40+00:00
25230,137,workout,2025-03-30T09:26:45+00:00
25231,137,workout,2025-03-30T09:26:50+00:00
25232,137,workout,2025-03-30T09:26:55+00:00
25233,137,workout,2025-03-30T09:27:00+00:00
25234,137,workout,2025-03-30T09:27:05+00:00
25235,138,workout,2025-03-30T09:27:10+00:00
25236,138,workout,2025-03-30T09:27:15+00:00
25237,138,workout,2025-03-30T09:27:20+00:00
25238,138,workout,2025-03-30T09:27:25+00:00
25239,138,awake,2025-03-30T09:39:58+00:00
25240,136,awake,2025-03-30T09:40:00+00:00
25241,129,awake,2025-03-30T09:40:02+00:00
25242,100,awake,2025-03-30T09:41:49+00:00
25243,105,awake,2025-03-30T09:42:04+00:00
25244,102,awake,2025-03-30T09:43:29+00:00
25245,94,awake,2025-03-30T09:47:18+00:00
25246,95,awake,2025-03-30T09:47:46+00:00
25247,96,awake,2025-03-30T09:48:47+00:00
25248,89,awake,2025-03-30T09:53:07+00:00
25249,92,awake,2025-03-30T09:53:36+00:00
25250,90,awake,2025-03-30T09:53:40+00:00
25251,85,awake,2025-03-30T09:57:17+00:00
25252,87,awake,2025-03-30T09:57:25+00:00
25253,90,awake,2025-03-30T09:57:28+00:00
25254,91,awake,2025-03-30T10:00:11+00:00
25255,89,awake,2025-03-30T10:00:30+00:00
25256,87,awake,2025-03-30T10:00:33+00:00
25257,85,awake,2025-03-30T10:05:51+00:00
25258,82,awake,2025-03-30T10:06:01+00:00
25259,89,awake,2025-03-30T10:06:25+00:00
25260,82,awake,2025-03-30T10:10:08+00:00
25261,79,awake,2025-03-30T10:10:58+00:00
25262,80,awake,2025-03-30T10:11:47+00:00
25263,79,rest,2025-03-30T10:13:16+00:00
25264,78,rest,2025-03-30T10:18:16+00:00
25265,75,rest,2025-03-30T10:23:16+00:00
25266,75,rest,2025-03-30T10:28:16+00:00
25267,75,rest,2025-03-30T10:33:16+00:00
25268,74,rest,2025-03-30T10:38:16+00:00
25269,76,rest,2025-03-30T10:43:16+00:00
25270,73,rest,2025-03-30T10:48:16+00:00
25271,72,rest,2025-03-30T10:53:16+00:00
25272,73,rest,2025-03-30T10:58:16+00:00
25273,73,rest,2025-03-30T11:03:16+00:00
25274,73,rest,2025-03-30T11:08:16+00:00
25275,73,rest,2025-03-30T11:13:16+00:00
25276,74,rest,2025-03-30T11:18:16+00:00
25277,74,rest,2025-03-30T11:23:16+00:00
25278,74,rest,2025-03-30T11:28:16+00:00
25279,74,rest,2025-03-30T11:33:16+00:00
25280,72,rest,2025-03-30T11:38:16+00:00
25281,72,rest,2025-03-30T11:43:16+00:00
25282,72,rest,2025-03-30T11:48:16+00:00
25283,71,rest,2025-03-30T11:53:16+00:00
25284,70,rest,2025-03-30T11:58:16+00:00
25285,66,rest,2025-03-30T12:03:16+00:00
25286,64,rest,2025-03-30T12:08:16+00:00
25287,67,rest,2025-03-30T12:13:16+00:00
25288,67,rest,2025-03-30T12:18:16+00:00
25289,67,rest,2025-03-30T12:23:16+00:00
25290,66,rest,2025-03-30T12:28:16+00:00
25291,64,rest,2025-03-30T12:33:16+00:00
25292,66,rest,2025-03-30T12:38:16+00:00
25293,69,rest,2025-03-30T12:43:16+00:00
25294,67,rest,2025-03-30T12:48:16+00:00
25295,67,rest,2025-03-30T12:53:16+00:00
25296,63,rest,2025-03-30T12:58:16+00:00
25297,61,rest,2025-03-30T13:03:16+00:00
25298,61,rest,2025-03-30T13:08:16+00:00
25299,62,rest,2025-03-30T13:13:16+00:00
25300,62,rest,2025-03-30T13:18:16+00:00
25301,65,rest,2025-03-30T13:23:16+00:00
25302,60,rest,2025-03-30T13:28:16+00:00
25303,59,rest,2025-03-30T13:33:16+00:00
25304,60,rest,2025-03-30T13:38:16+00:00
25305,68,rest,2025-03-30T13:43:16+00:00
25306,65,rest,2025-03-30T13:48:16+00:00
25307,63,rest,2025-03-30T13:53:16+00:00
25308,63,rest,2025-03-30T13:58:16+00:00
25309,64,rest,2025-03-30T14:03:16+00:00
25310,65,rest,2025-03-30T14:08:16+00:00
25311,63,rest,2025-03-30T14:13:16+00:00
25312,62,rest,2025-03-30T14:18:16+00:00
25313,62,rest,2025-03-30T14:23:16+00:00
25314,63,rest,2025-03-30T14:28:16+00:00
25315,64,rest,2025-03-30T14:33:16+00:00
25316,61,rest,2025-03-30T14:38:16+00:00
25317,61,rest,2025-03-30T14:43:16+00:00
25318,62,rest,2025-03-30T14:48:16+00:00
25319,61,rest,2025-03-30T14:53:16+00:00
25320,61,rest,2025-03-30T14:58:16+00:00
25321,63,rest,2025-03-30T15:03:16+00:00
25322,61,rest,2025-03-30T15:08:16+00:00
25323,65,rest,2025-03-30T15:13:16+00:00
25324,66,rest,2025-03-30T15:18:16+00:00
25325,66,rest,2025-03-30T15:23:16+00:00
25326,65,rest,2025-03-30T15:28:16+00:00
25327,66,rest,2025-03-30T15:33:16+00:00
25328,68,rest,2025-03-30T15:38:16+00:00
25329,68,rest,2025-03-30T15:43:15+00:00
25330,65,rest,2025-03-30T15:48:15+00:00
25331,62,rest,2025-03-30T15:53:15+00:00
25332,64,rest,2025-03-30T15:58:15+00:00
25333,60,rest,2025-03-30T16:03:15+00:00
25334,59,rest,2025-03-30T16:08:15+00:00
25335,60,rest,2025-03-30T16:10:32+00:00
25336,71,awake,2025-03-30T16:27:36+00:00
25337,68,awake,2025-03-30T16:28:07+00:00
